occurrence_id,occurrence_location,ship_craft_type_l1,flag_state,gt_gross_tonnage,loa_length_overall_in_metres,port_of_accident_l1_occ,injury_type_l1,deaths_crew,injury_type_l1,short_description_occ,weather,loss_of_vessel_damage,date
b53a0370-015b-eb11-a812-000d3a0ce99d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A lighthouse tender vessel's pin sheered from a brake plate.,Unknown,,2020-12-01
ee6e7214-537b-eb11-a812-0022481a85c7,Open sea -> Within EEZ,,,,,,,0,,A crew transfer vessel made contact with a wind turbine.,Clear,,2021-02-01
48dad262-f08a-eb11-b1ac-0022481a65d1,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,0.0,8.4,UNITED KINGDOM,Drowning and asphyxiation,0,Drowning and asphyxiation,A commercial RIB crewmember went overboard.,Clear,No damage,2021-03-01
ab75fc82-85c3-eb11-bacc-000d3a874298,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser ran aground due to the anchor dragging.,Unknown,,2021-05-01
c597dab3-9bdd-eb11-bacb-0022481a9194,Coastal waters <= 12 nm,,,,,,,0,,A yacht broke down and started taking on water.,Unknown,,2021-07-01
ed13464a-deee-eb11-94ef-000d3a874326,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A crew transfer vessel lost propulsion whilst berthing resulting in damage.,Unknown,,2021-07-01
27ff3044-2c07-ec11-b6e6-000d3a86b161,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship had a fire in the galley.,Clear,,2021-08-01
b8e4287c-2e07-ec11-b6e6-000d3a86b161,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier made contact with a crane on the quay side.,Unknown,,2021-08-01
7077c9a2-1b75-eb11-a812-0022481a99c8,Coastal waters <= 12 nm,,,,,,,0,,A Ro-Ro cargo vessel had engine failure to one engine.,Unknown,,2021-02-01
29c55723-f119-ec11-b6e7-0022481a546f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier pilot ladder rigging didn't conform to SOLAS.,Unknown,,2021-09-01
e5cdbe7a-4d98-eb11-b1ac-0022481a813d,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser had engine failure and was towed back to port.,Unknown,,2021-04-01
1594b1ac-a3a9-eb11-9442-002248002253,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker lost electrical power whilst manoeuvring in port.,Clear,,2021-04-01
0e0b4867-f9e2-eb11-bacb-0022481a792d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-07-01
93c79eec-9e01-ec11-94ef-0022481ad5ca,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel lost propulsion and was in danger of being washed up on rocks,Unknown,,2021-08-01
25bb67f1-b301-ec11-94ef-0022481ad5ae,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-08-01
e46fff56-f43a-ec11-8c62-000d3a86e05a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-ro passenger vessel's fuel filter ruptured which caused an emergency generator shutdown resulting in a blackout.,Overcast,,2021-10-01
75854eb9-d54d-ec11-8f8e-000d3a0ce7c4,Internal waters -> Port area,Service ship,UNITED KINGDOM,50.0,19.0,UNITED KINGDOM,Drowning and asphyxiation,0,Drowning and asphyxiation,A tug crew member fell overboard but was rescued,Clear,No damage,2021-11-01
893b2eab-454f-eb11-a812-000d3a86d535,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel sent a dangerous heaving line ashore.,Unknown,,2021-01-01
f9dee3c9-6d98-eb11-b1ac-0022481a813d,Coastal waters <= 12 nm,,,,,,,0,,A yacht had a fuel line rupture and was towed back to port.,Unknown,,2021-04-01
191c0d54-ee9c-eb11-b1ac-000d3a872c0d,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel lost steering and required a tow.,Clear,,2021-04-01
fd712180-d5a1-eb11-b1ac-000d3a86d49e,Inland waters -> River,,,,,,,0,,A sailing vessel had an engine failure and was towed by a lifeboat.,Unknown,,2021-04-01
a73cc843-2ca7-eb11-9442-0022480026ce,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder did not conform to SOLAS regulations.,Unknown,,2020-10-01
8e3e26b7-eccd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,,,,,,,0,,A chartered angling vessel had a gearbox failure and was escorted to harbour by a lifeboat.,Unknown,,2021-06-01
b427af1a-7fd9-eb11-bacb-000d3a86eeaf,Inland waters -> Lake,Inland waterway vessel,UNITED KINGDOM,6.9,11.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",An inland waterway vessel crewmember climbed a ladder and dislocated their shoulder.,Clear,No damage,2021-05-01
7dc2d211-db00-ec11-94ef-0022481ad5ca,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder rigging did not conform to SOLAS.,Unknown,,2021-08-01
9191da44-5520-ec11-b6e6-000d3a0cdd3e,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship used the incorrect shell door for pilot embarkation.,Unknown,,2021-02-01
e7911ec0-055c-ec11-8f8f-0022481ad12b,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A service vessel crewmember twisted awkwardly sustaining lower back pain.,Overcast,,2021-12-01
b1b12339-7e6f-eb11-a812-0022481a69a5,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel had engine failure several times in a dock.,Unknown,,2021-02-01
eb9cc105-3cc8-eb11-bacc-0022481aa40d,Internal waters -> Archipelago fairway,,,,,,,0,,A workboat experienced a fire in the starboard engine that self extinguished.,Clear,,2021-06-01
4f2dcf6e-72ce-eb11-bacc-00224800e9df,Internal waters -> Port area,Unknown,UNITED KINGDOM,0.99,0.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A vessel's crewmember dislocated their knee when jumping onto a pontoon next to a fuel barge.,Unknown,No damage,2021-06-01
ed90e182-72e8-eb11-bacb-000d3a86dbfa,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel grounded and refloated successfully.,Fog,,2021-07-01
6df998cb-1604-ec11-b6e6-000d3a86b161,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel went aground on the approach to the berth.,Unknown,,2021-08-01
5d49e0c5-c338-ec11-8c64-000d3a8710ed,"Internal waters -> Channel, river",,,,,,,0,,A commercial barge ran aground and intended to re-float at high tide.,Overcast,,2021-10-01
5d708cf3-4458-ec11-8f8f-0022481a955d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A hopper dredger was making an approach to a lock when the vessel landed heavily at the entrance causing damage to fenders.,Unknown,,2021-12-01
4f5b0613-276d-eb11-a812-000d3a870c4e,Internal waters -> Port area,,,,,NETHERLANDS,,0,,A crew transfer vessel entered a harbour and both engines began to overheat.,Snow,,2021-02-01
f8602c5f-37af-eb11-8236-002248003a5a,Inland waters -> River,,,,,,,0,,A narrow boat partially sank.,Unknown,,2021-05-01
4f694538-bfcd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Bone fractures,A cruise ship contractor fractured their wrist after slipping on a staircase.,Clear,No damage,2021-06-01
6d3988a2-2200-ec11-94ef-0022481ad61e,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel grounded due to a navigational error and was towed by lifeboat.,Clear,,2021-08-01
55f87348-e10f-ec11-b6e6-000d3a0cc23e,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A sailing barge ran aground in port during passenger transfer.,Unknown,,2021-08-01
81f491e6-4411-ec11-b6e6-0022481b4636,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel was taking on water. The ingress was stopped and casualty vessel was towed to harbour.,Unknown,,2021-09-01
55487388-682b-ec11-b6e6-0022481a46a4,Coastal waters <= 12 nm,,,,,,,0,,A charter yacht grounded on return to port and managed to free itself with minor damage sustained.,Overcast,,2021-10-01
97ee768b-8b2d-ec11-b6e6-0022481ad1d9,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel had a fire in one of the holds.,Unknown,,2021-10-01
7be1bc43-7635-ec11-8c64-000d3a87188f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder parted whilst pilot was routinely weight testing ladder before boarding vessel.,Unknown,,2021-10-01
1262d462-e050-eb11-a812-000d3a86d581,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier made contact with a lock entrance.,Clear,,2020-12-01
f9c8fb97-5991-eb11-b1ac-0022481a916c,Coastal waters <= 12 nm,,,,,,,0,,A yacht had an electrical malfunction.,Unknown,,2021-03-01
4b0bb0da-12a1-eb11-b1ac-000d3a86d7cc,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship reported a loss of electrical power.,Clear,,2021-04-01
06969d8c-17a8-eb11-9442-0022480026ce,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had an engine malfunction and was towed.,Unknown,,2021-04-01
75463499-35af-eb11-8236-002248003a5a,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had rope around propeller and had to be towed to safety.,Unknown,,2021-05-01
81b09358-51de-eb11-bacb-0022481a988c,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,2800.0,89.0,PORTUGAL,Bone fractures,0,Bone fractures,A cargo vessel crewmember slipped over sustaining a suspected broken rib.,Unknown,No damage,2021-07-01
5c4513e6-c6eb-eb11-bacb-000d3a86d7be,Inland waters -> Lake,,,,,,,0,,A motor cruiser ran aground.,Unknown,,2021-07-01
0709ee01-d263-ec11-8f8f-0022480080d5,Coastal waters <= 12 nm,,,,,,,0,,A SAR vessel's daughter craft made contact with breakwater and sustained hole in the bow.,Clear,,2021-12-01
913c7c79-37cf-eb11-bacc-00224800ebd8,Open sea -> Within EEZ,,,,,,,0,,A patrol vessel had an accidental release of CO2 into the CO2 manifold. Additional safety valves prevented CO2 from entering any space.,Overcast,,2021-06-01
44e9bf19-d617-ec11-b6e6-0022481aa4d4,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,A vessel's crew members fell overboard resulting in no injuries and the vessel later washed up ashore.,Unknown,No damage,2021-09-01
226bae25-8481-eb11-a812-000d3a87450f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug ran over its own towline.,Unknown,,2021-03-01
cd5cc60a-06ba-eb11-8236-002248003332,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-05-01
09cccdf4-35d4-eb11-bacb-0022481aa02c,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A sailing vessel crewmember fell from the deck.,Unknown,No damage,2021-06-01
088ffa94-c3df-eb11-bacb-0022481a9595,Coastal waters <= 12 nm,,,,,,,0,,A passenger on commercial RIB sustained minor back pain whilst on board.,Clear,,2021-07-01
d8049938-1b04-ec11-b6e6-000d3a86b161,Inland waters -> River,,,,,,,0,,A motor cruiser went aground and was towed to safety.,Unknown,,2021-08-01
df98447f-a105-ec11-b6e6-000d3a86b161,Coastal waters <= 12 nm,,,,,,,0,,A tall ship had engine issues and was towed into port.,Unknown,,2021-08-01
1c2f6c20-ba5d-ec11-8f8f-0022481adb76,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel fouled its propeller and was towed back to port by another fishing vessel.,Unknown,,2021-12-01
e80c1418-d275-eb11-a812-0022481a978d,Coastal waters <= 12 nm,,,,,,,0,,A general cargo vessel had a loss of propulsion but then proceeded with no further incident.,Clear,,2021-02-01
6539a3eb-969b-eb11-b1ac-000d3a8723c7,"Internal waters -> Channel, river",,,,,,,0,,A tender from leisure sailing yacht reported water ingress and required assistance.,Unknown,,2021-04-01
28bfd67e-d4c2-eb11-bacc-000d3a874b0b,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,14.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A motor cruiser crewmember jumped into the water and sustained a head injury.,Unknown,No damage,2021-05-01
09fd41b8-b2f9-eb11-94ef-0022481ad977,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A safety boat capsized in heavy surf. The vessel self-recovered.,Unknown,,2021-08-01
02e74354-cf46-ec11-8c62-00224800a9dc,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,100.0,35.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,A passenger vessel crewmember fell overboard after slipping from the gunwale during departure operations.,Clear,No damage,2021-11-01
0ac6e165-404f-eb11-a812-000d3a86d68d,Coastal waters <= 12 nm,,,,,,,0,,A container ship lost 36 containers overboard during heavy weather,Overcast,,2020-12-01
5d4993cf-c992-eb11-b1ac-0022481a904a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel made contact with lock gate.,Clear,,2021-04-01
2bb4f7d6-b496-eb11-b1ac-0022481a8a59,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel fouled its gear.,Unknown,,2021-03-01
417c0505-5a98-eb11-b1ac-0022481a813d,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser had engine failure and was towed back to port.,Unknown,,2021-04-01
3b936663-b7b7-eb11-8236-002248003800,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-ro cargo vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-05-01
1dc4b5f8-c5c2-eb11-bacc-000d3a8744a9,Coastal waters <= 12 nm,,,,,,,0,,A container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2021-05-01
5f8f57a7-c2ee-eb11-94ef-000d3a874326,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship's pilot ladder rigging did not conform to SOLAS.,Unknown,,2021-07-01
25939c34-93f6-eb11-94ef-0022481a8703,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A Motorboat ran aground and began to flood.,Unknown,,2021-08-01
514af03c-b0f6-eb11-94ef-0022481a8703,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,5200.0,94.0,,Bone fractures,0,Bone fractures,"A Ro-Ro ferry crewmember trapped their fingers in a set of doors, resulting in two fractured digits.",Clear,No damage,2021-08-01
435cf728-ee03-ec11-b6e6-000d3a86b161,Internal waters -> Port area,Passenger ship,BERMUDA,140000.0,320.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cruise ship crewmember caught their hand between a trolley and a door frame resulting in a fracture.,Clear,No damage,2021-08-01
df3e9eff-bb0f-ec11-b6e6-000d3a0cc988,Open sea -> Outside EEZ,,,,,,,0,,A container vessel's forward fall broke after returning the lifeboat into the stowage position.,Clear,,2021-08-01
37ba0478-9159-eb11-a812-00224800bb10,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had an alternator failure and was assisted by a lifeboat.,Unknown,,2021-01-01
b33cb081-4e7b-eb11-a812-0022481a85c7,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-pax vessel's davit winch failed whilst hoisting its rescue boat.,Clear,,2021-02-01
c9da032a-8c9b-eb11-b1ac-000d3a8723c7,Coastal waters <= 12 nm,,,,,,,0,,A leisure vessel reported an engine fire.  The crew extinguished the fire.,Unknown,,2021-04-01
fa0cc382-12a1-eb11-b1ac-000d3a86dbf4,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had mechanical failure and was towed to safety by the RNLI.,Unknown,,2021-04-01
c5837642-49c4-eb11-bacc-000d3a8743ff,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser fouled its propeller and required assistance.,Unknown,,2021-06-01
58b5e7fd-6932-ec11-b6e6-00224800840a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A lifeboat made contact with the berth resulting in some damage to the rubbing strip.,Overcast,,2021-10-01
056292d9-298b-eb11-b1ac-0022481a602d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A speedboat grounded on mud and was assisted back to safety.,Unknown,,2021-03-01
e042f8d4-269d-eb11-b1ac-000d3a872c0d,Coastal waters <= 12 nm,,,,,,,0,,A yacht fouled its propeller with a rope.,Unknown,,2021-04-01
a920ad47-22a8-eb11-9442-0022480026ce,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had engine failure and was towed.,Clear,,2021-04-01
dc482fff-28d0-eb11-bacc-00224800e6be,Coastal waters <= 12 nm,,,,,,,0,,Duplicate of 4521/2021,Unknown,,2021-06-01
d7248445-9def-eb11-94ef-000d3a8748ae,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,390.0,41.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A yacht crewmember fell overboard from a tender when trying to grab a mooring line and injured their shoulder.,Unknown,No damage,2021-07-01
e5673042-4b27-ec11-b6e6-000d3a0ccdd8,Coastal waters <= 12 nm,,,,,,,0,,A racing boat capsized with all persons recovered to the shore and the vessel was recovered by the club's rescue boat.,Unknown,,2021-10-01
6741515d-1b51-ec11-8f8e-000d3a0cec47,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A vehicle carrier's pilot ladder was not rigged in compliance with SOLAS guidance.,Unknown,,2021-11-01
45141dfd-6da7-eb11-9442-00224800256c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A yacht grounded.,Unknown,,2021-04-01
3714dc22-bccd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,,,,,,,0,,A motor vessel fouled its propeller on a lobster pot rope which was then freed with assistance.,Unknown,,2021-06-01
74d632e9-f7d7-eb11-bacb-000d3a86e5ac,Coastal waters <= 12 nm,,,,,,,0,,A yacht and personal water craft collided whilst departing port.,Unknown,,2021-06-01
a5aede05-0bf5-eb11-94ef-0022481a87c0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A sailing vessel grounded on rocks and broke up.,Unknown,,2021-08-01
695b778b-c722-ec11-b6e6-0022481acbc3,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker grounded on entering a port.,Clear,,2021-10-01
795d96e7-0f28-ec11-b6e6-000d3a0cc5e8,Coastal waters <= 12 nm,,,,,,,0,,A lifeboat struck an object in a channel resulting in minor damage to the bow.,Clear,,2021-10-01
b1b20110-da75-eb11-a812-0022481a978d,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,64000.0,240.0,CHINA,Bone fractures,0,Bone fractures,A bulk carrier crewmember sustained a partial amputation of a finger.,Unknown,No damage,2021-02-01
71ec74cc-79a2-eb11-b1ac-000d3a86dbf4,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker crewmember threw a weighted heaving line.,Unknown,,2018-03-01
cba3463a-c9c2-eb11-bacc-000d3a8744a9,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,430.0,33.0,,Bone fractures,0,Bone fractures,A tug crewmember fell down a set of steps and sustained fractured shoulders.,Clear,No damage,2021-05-01
af525225-8de0-eb11-bacb-0022481a964c,Coastal waters <= 12 nm,,,,,,,0,,"A commercial dive vessel reported gearbox issues, but made their own way into port.",Unknown,,2021-07-01
38de6ed1-8ff3-eb11-94ef-0022481a8ea9,Coastal waters <= 12 nm,,,,,,,0,,"A fishing vessel, being used as a guard vessel, grounded and was pulled off a sandbank once the tide allowed.",Unknown,,2021-08-01
1f58ab66-853c-ec11-8c62-000d3a86e2fe,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,6700.0,100.0,,"Burns, scalds and frostbites",0,"Burns, scalds and frostbites",A ro-ro passenger vessel crewmember sustained a burn injury to their arm,Overcast,No damage,2021-10-01
f4b5ed6a-50cf-eb11-bacc-00224800ebd8,Coastal waters <= 12 nm,,,,,,,0,,A commercial sailing vessel sustained damage after a collision with a channel marker after autopilot problems.,Clear,,2021-06-01
9e059440-fccf-eb11-bacc-00224800ebd8,Coastal waters <= 12 nm,,,,,,,0,,A chemical tanker experienced engine failure whilst in port.,Unknown,,2021-06-01
33dd5474-a9fa-eb11-94ef-0022481adb25,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-08-01
0d1a71a2-985d-ec11-8f8f-0022481adb76,Coastal waters <= 12 nm,,,,,,,0,,A general cargo vessel had engine failure and had a near miss with passenger ferry.,Unknown,,2021-12-01
9f930838-8d7a-eb11-a812-0022481a85c7,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had engine failure and was towed back to port.,Unknown,,2021-02-01
0768651c-dd87-eb11-a812-0022481a73e8,Coastal waters <= 12 nm,Cargo ship,CHINA (HONG KONG S.A.R),74000.0,300.0,,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A pilot boarding a container ship reported a calf injury.,Unknown,No damage,2021-03-01
e2fab176-14a4-eb11-b1ac-000d3a86d7cc,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder did not conform to SOLAS regulations.,Unknown,,2020-08-01
c3837487-e1c2-eb11-bacc-000d3a8744a9,Coastal waters <= 12 nm,,,,,,,0,,A recreational motor vessel fouled its propeller and was towed.,Unknown,,2021-05-01
65fe4d71-73e4-eb11-bacb-0022481a70b0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-07-01
17ff5097-1aee-eb11-94ef-000d3a8743bd,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,3700.0,99.0,,Bone fractures,0,Bone fractures,A cargo vessel crewmember fell down a ladder and hit their hand.,Fog,No damage,2021-07-01
b90c4513-44f0-eb11-94ef-000d3a8748ae,Coastal waters <= 12 nm,,,,,,,0,,A sailing yacht had water ingress due to bilge pump malfunction.,Unknown,,2021-07-01
c83a21e9-9105-ec11-b6e6-000d3a86b161,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel made contact with a lock after a spring line was accidentally released.,Unknown,,2021-08-01
6100e14b-6827-ec11-b6e6-000d3a0ccdd8,Internal waters -> Port area,Passenger ship,BERMUDA,140000.0,320.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cruise ship passenger fell exiting the bathroom and fractured their hip.,Clear,No damage,2021-10-01
59eb2a2c-5e36-ec11-8c64-000d3a871c01,Open sea -> Within EEZ,Recreational craft,UNITED KINGDOM,17.0,12.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A crew member on yacht sustained a hand injury.,Unknown,No damage,2021-10-01
79ddb1a2-4749-ec11-8c62-00224800a9dc,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder was not rigged in compliance with SOLAS guidance.,Unknown,,2021-11-01
0fabef8e-899b-eb11-b1ac-000d3a8723c7,Open sea -> Within EEZ,,,,,,,0,,A service ship had a fire in its daughter craft and there minor damage to the daughter craft.,Clear,,2021-04-01
1284782c-0fa4-eb11-b1ac-000d3a86d7cc,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder did not conform to SOLAS regulations,Unknown,,2020-07-01
9d83bf78-b5b8-eb11-8236-002248003e32,Coastal waters <= 12 nm,,,,,,,0,,A hire motorboat ran aground and was recovered on the rising tide with no damage.,Unknown,,2021-05-01
91b9b0e3-315f-ec11-8f8f-0022481b0e5a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A replenishment tanker experienced overheating of a cooling pump resulting in smoke detector activation.,Clear,,2021-12-01
cbda2c3d-8e5c-eb11-a812-000d3a0cea51,"Internal waters -> Channel, river",,,,,,,0,,A dredger and a fishing vessel had a near miss collision.,Clear,,2021-01-01
68e8c727-cd66-eb11-a812-0022481a56a3,Coastal waters <= 12 nm,,,,,,,0,,A hopper dredger grounded whilst alongside and later re-floated on the flood tide.,Unknown,,2021-02-01
7650c1c2-327c-eb11-a812-0022481a85c7,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker grounded as a result of a rudder issue.,Clear,,2021-02-01
25174094-739b-eb11-b1ac-000d3a8723c7,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A dredger had propulsion failure and a blackout.,Clear,,2021-04-01
b6f73ea0-04d4-eb11-bacb-0022481aa02c,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.17,3.8,,Drowning and asphyxiation,0,Drowning and asphyxiation,A SAR craft crewmember fell overboard during a training exercise.,Clear,No damage,2021-06-01
ddfdb4ad-a001-ec11-94ef-0022481ad5ca,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Bone fractures,0,Bone fractures,A passenger ship's passenger fell down some steps and fractured their ankle.,Clear,No damage,2021-08-01
60160d79-8210-ec11-b6e6-000d3a0cc988,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,6700.0,100.0,,Bone fractures,0,Bone fractures,A ro-ro passenger vessel crewmember fractured their wrist whilst descending the car deck stairwell.,Overcast,No damage,2021-09-01
e4b27d6f-1821-ec11-b6e6-000d3a0cd882,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel experienced main engines and systems failure.,Unknown,,2021-09-01
f75e8d48-bd30-ec11-b6e6-0022480097c9,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,1,Drowning and asphyxiation,A sailing yacht crewmember was found deceased next to the vessel.,Unknown,No damage,2021-10-01
2eb23c83-82c7-eb11-bacc-0022481a7d80,Coastal waters <= 12 nm,,,,,,,0,,A recreational angling vessel ran aground but later re-floated.,Unknown,,2021-06-01
c12bb73a-e8cd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,5.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),a Leisure RIB crewmember had a back injury and was taken to hospital.,Unknown,No damage,2021-06-01
f95d3743-8dce-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel grounded and sustained a crack in the matrix of the hull.,Clear,,2021-06-01
bab7868a-7ae8-eb11-bacb-000d3a86dbfa,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,2600.0,68.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A research vessel crewmember injured their knee when a chain snapped out of position.,Unknown,No damage,2021-07-01
83c07b76-7ff3-eb11-94ef-0022481a8ea9,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,2900.0,89.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cargo vessel crewmember slipped during a mooring operation resulting in a fractured arm.,Unknown,No damage,2021-07-01
2da057aa-352b-ec11-b6e6-0022481a46a4,Coastal waters <= 12 nm,,,,,,,0,,Two leisure vessels collided resulting in one person overboard. The casualty was recovered with no injuries and there was minor vessel damage.,Clear,,2021-10-01
1059845e-1c50-eb11-a812-000d3a86d6fd,Coastal waters <= 12 nm,,,,,,,0,,A ro-ro passenger ferry had a fire in the boiler.,Clear,,2021-01-01
c98702f4-8355-eb11-a812-000d3a87408f,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had engine failure.,Rain,,2021-01-01
53b46fe3-8990-eb11-b1ac-0022481a904a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A chartered angling vessel experienced engine failure.,Unknown,,2021-03-01
2bbd7d5f-eca8-eb11-9442-00224800256c,Coastal waters <= 12 nm,,,,,,,0,,A SAR vessel made contact with a submerged object resulting in minor damage.,Clear,,2021-04-01
